city,industry,role,experience_years,salary_lpa,primary_ai_tool,ai_adopted
Mumbai,Manufacturing,Data Scientist,1,9.39,AWS AI,1
Delhi,Manufacturing,Data Scientist,6,19.83,ChatGPT,1
Mumbai,EdTech,AI Researcher,5,19.17,TensorFlow,0
Hyderabad,EdTech,AI Researcher,6,23.26,TensorFlow,1
Bangalore,EdTech,Data Analyst,9,24.53,Azure AI,0
Chennai,Healthcare,Data Analyst,2,10.64,TensorFlow,1
Bangalore,Manufacturing,Data Analyst,3,11.23,PyTorch,1
Pune,EdTech,ML Engineer,9,27.49,ChatGPT,1
Mumbai,Healthcare,ML Engineer,8,23.51,Scikit-learn,1
Bangalore,IT,Data Scientist,0,3.57,TensorFlow,0
Chennai,IT,ML Engineer,6,22.09,Azure AI,0
Pune,E-commerce,Data Analyst,0,3.0,AWS AI,1
Bangalore,Manufacturing,ML Engineer,1,11.94,TensorFlow,1
Mumbai,Finance,Data Analyst,9,22.46,TensorFlow,1
Hyderabad,Healthcare,Data Scientist,4,15.78,Azure AI,1
Hyderabad,EdTech,ML Engineer,10,27.02,Azure AI,1
Chennai,EdTech,AI Researcher,1,17.97,TensorFlow,0
Mumbai,Finance,AI Engineer,10,22.36,Azure AI,1
Hyderabad,E-commerce,AI Engineer,6,16.52,Scikit-learn,1
Chennai,Manufacturing,AI Engineer,0,3.0,ChatGPT,1
Pune,Manufacturing,ML Engineer,0,9.03,Scikit-learn,1
Hyderabad,Finance,Data Scientist,7,18.74,Azure AI,1
Mumbai,Manufacturing,AI Engineer,10,26.15,ChatGPT,1
Chennai,Healthcare,Data Analyst,2,10.55,TensorFlow,1
Pune,Manufacturing,AI Researcher,10,33.21,AWS AI,1
Chennai,IT,Data Analyst,10,25.6,Azure AI,1
Bangalore,Finance,AI Researcher,1,13.54,Scikit-learn,0
Chennai,EdTech,Data Scientist,4,13.98,ChatGPT,0
Mumbai,Healthcare,ML Engineer,2,12.72,AWS AI,0
Pune,E-commerce,Data Analyst,2,10.59,PyTorch,1
Hyderabad,Finance,Data Analyst,4,13.58,TensorFlow,1
Delhi,E-commerce,ML Engineer,5,18.15,Azure AI,1
Pune,Manufacturing,AI Researcher,10,31.7,Scikit-learn,1
Chennai,E-commerce,AI Engineer,1,8.02,AWS AI,0
Delhi,Healthcare,Data Analyst,6,19.31,PyTorch,0
Chennai,Manufacturing,ML Engineer,1,11.88,AWS AI,1
Mumbai,Manufacturing,Data Analyst,1,8.54,ChatGPT,1
Mumbai,Manufacturing,Data Analyst,6,16.62,Scikit-learn,1
Bangalore,IT,Data Scientist,9,18.66,Scikit-learn,0
Chennai,Manufacturing,ML Engineer,3,8.85,Scikit-learn,0
Mumbai,Healthcare,Data Scientist,3,10.37,TensorFlow,0
Bangalore,Finance,AI Researcher,0,8.17,AWS AI,1
Mumbai,Finance,Data Analyst,4,12.96,ChatGPT,1
Chennai,IT,AI Engineer,5,17.42,Scikit-learn,1
Hyderabad,IT,Data Scientist,1,6.95,Scikit-learn,1
Delhi,EdTech,Data Analyst,8,20.08,AWS AI,1
Pune,EdTech,Data Analyst,4,13.38,Scikit-learn,1
Hyderabad,EdTech,ML Engineer,11,32.3,TensorFlow,0
Hyderabad,EdTech,Data Analyst,4,13.12,Scikit-learn,1
Pune,Finance,Data Scientist,2,8.74,Scikit-learn,1
Bangalore,E-commerce,AI Engineer,5,12.84,ChatGPT,1
Bangalore,EdTech,Data Scientist,7,16.72,AWS AI,1
Delhi,Finance,AI Researcher,2,14.12,PyTorch,1
Hyderabad,IT,ML Engineer,7,21.35,AWS AI,1
Mumbai,E-commerce,AI Engineer,3,14.97,ChatGPT,0
Mumbai,E-commerce,AI Researcher,1,11.48,Azure AI,1
Mumbai,Finance,AI Engineer,10,25.74,PyTorch,1
Hyderabad,IT,Data Analyst,7,18.53,PyTorch,1
Pune,E-commerce,AI Researcher,7,26.26,ChatGPT,1
Hyderabad,IT,ML Engineer,7,22.04,Azure AI,0
Mumbai,EdTech,ML Engineer,6,23.83,Azure AI,0
Mumbai,Finance,AI Researcher,5,23.62,Azure AI,1
Pune,EdTech,Data Analyst,3,11.8,PyTorch,1
Delhi,IT,Data Analyst,2,11.88,ChatGPT,0
Pune,E-commerce,ML Engineer,11,30.85,PyTorch,1
Delhi,Manufacturing,Data Scientist,5,16.32,AWS AI,0
Bangalore,E-commerce,AI Engineer,6,16.71,Azure AI,1
Bangalore,Finance,AI Researcher,0,9.93,TensorFlow,1
Delhi,Healthcare,AI Engineer,11,25.83,Azure AI,1
Bangalore,Finance,AI Engineer,8,21.19,Azure AI,1
Delhi,IT,ML Engineer,11,28.96,TensorFlow,1
Hyderabad,Manufacturing,Data Scientist,0,3.39,AWS AI,0
Pune,E-commerce,AI Engineer,10,26.02,AWS AI,1
Chennai,Healthcare,Data Analyst,2,6.62,PyTorch,1
Pune,Manufacturing,ML Engineer,9,26.3,ChatGPT,1
Mumbai,Finance,AI Researcher,11,32.2,Scikit-learn,0
Chennai,EdTech,AI Researcher,0,9.57,ChatGPT,0
Hyderabad,EdTech,ML Engineer,0,6.82,TensorFlow,1
Chennai,Finance,AI Researcher,9,29.85,PyTorch,0
Delhi,Manufacturing,ML Engineer,8,22.55,ChatGPT,0
Bangalore,Finance,Data Analyst,9,19.83,AWS AI,1
Chennai,IT,Data Analyst,1,5.71,Scikit-learn,1
Chennai,Manufacturing,ML Engineer,4,14.21,Scikit-learn,1
Chennai,E-commerce,AI Engineer,7,18.06,Azure AI,1
Hyderabad,Healthcare,Data Scientist,0,7.24,PyTorch,1
Delhi,IT,AI Researcher,1,13.49,PyTorch,1
Mumbai,EdTech,Data Scientist,5,13.7,PyTorch,1
Pune,IT,AI Researcher,4,19.3,Azure AI,1
Hyderabad,Finance,Data Analyst,7,15.43,TensorFlow,1
Mumbai,Healthcare,Data Scientist,8,21.17,ChatGPT,1
Chennai,Healthcare,Data Analyst,1,7.75,TensorFlow,0
Pune,Finance,Data Analyst,8,19.16,Scikit-learn,0
Chennai,Healthcare,AI Engineer,3,9.77,AWS AI,1
Hyderabad,Healthcare,AI Researcher,9,29.09,PyTorch,1
Hyderabad,E-commerce,AI Researcher,3,16.9,PyTorch,0
Delhi,Healthcare,AI Engineer,8,19.6,Scikit-learn,1
Chennai,Finance,AI Engineer,9,25.93,AWS AI,1
Bangalore,Manufacturing,Data Scientist,10,24.45,TensorFlow,1
Bangalore,Finance,AI Researcher,2,18.02,AWS AI,0
Pune,EdTech,AI Researcher,5,17.6,AWS AI,0
Bangalore,Healthcare,AI Engineer,7,19.59,TensorFlow,1
Mumbai,Finance,Data Scientist,7,19.81,ChatGPT,1
Hyderabad,IT,AI Engineer,2,7.61,PyTorch,1
Bangalore,Healthcare,AI Researcher,6,20.43,TensorFlow,1
Pune,Finance,ML Engineer,11,29.68,TensorFlow,0
Chennai,Healthcare,Data Scientist,3,9.94,TensorFlow,1
Chennai,IT,AI Engineer,5,14.22,Scikit-learn,0
Pune,IT,Data Scientist,8,23.05,AWS AI,1
Delhi,IT,Data Scientist,7,17.74,Azure AI,1
Hyderabad,Manufacturing,Data Scientist,6,21.77,Scikit-learn,0
Chennai,E-commerce,AI Engineer,11,26.77,PyTorch,0
Pune,Manufacturing,AI Engineer,1,5.56,Azure AI,0
Hyderabad,EdTech,ML Engineer,11,30.28,AWS AI,1
Pune,E-commerce,Data Scientist,0,5.26,AWS AI,1
Hyderabad,IT,Data Scientist,3,9.29,ChatGPT,1
Chennai,E-commerce,Data Scientist,4,11.35,PyTorch,1
Hyderabad,E-commerce,AI Engineer,10,24.01,PyTorch,1
Mumbai,Finance,Data Analyst,0,3.0,AWS AI,1
Hyderabad,IT,Data Scientist,8,22.58,Azure AI,1
Hyderabad,EdTech,ML Engineer,1,9.05,AWS AI,1
Chennai,E-commerce,Data Analyst,11,28.62,ChatGPT,1
Pune,Manufacturing,Data Scientist,7,16.52,PyTorch,1
Mumbai,EdTech,Data Analyst,6,16.83,PyTorch,1
Hyderabad,E-commerce,AI Researcher,8,26.87,TensorFlow,0
Delhi,Finance,AI Researcher,7,27.67,ChatGPT,1
Chennai,Manufacturing,ML Engineer,1,10.98,Azure AI,1
Bangalore,EdTech,AI Engineer,2,8.83,Azure AI,1
Hyderabad,Manufacturing,Data Scientist,3,10.63,TensorFlow,1
Bangalore,Manufacturing,ML Engineer,3,13.59,AWS AI,0
Pune,EdTech,ML Engineer,11,33.73,TensorFlow,1
Bangalore,Manufacturing,Data Scientist,11,29.51,PyTorch,1
Bangalore,Finance,AI Engineer,3,12.85,Scikit-learn,0
Hyderabad,Healthcare,Data Scientist,5,15.34,ChatGPT,1
Pune,E-commerce,AI Engineer,4,13.47,Scikit-learn,1
Pune,Finance,ML Engineer,9,28.33,AWS AI,1
Pune,Healthcare,Data Scientist,9,22.71,ChatGPT,1
Chennai,IT,Data Scientist,9,25.01,PyTorch,1
Hyderabad,Healthcare,Data Analyst,0,6.45,Scikit-learn,1
Bangalore,Healthcare,Data Scientist,7,17.38,Azure AI,0
Chennai,IT,Data Scientist,5,11.44,Azure AI,1
Delhi,Finance,Data Analyst,11,25.93,TensorFlow,0
Bangalore,E-commerce,AI Researcher,6,25.52,TensorFlow,0
Bangalore,Manufacturing,Data Scientist,2,8.66,AWS AI,1
Delhi,Healthcare,ML Engineer,6,19.07,ChatGPT,1
Delhi,Manufacturing,Data Scientist,1,7.52,AWS AI,0
Pune,E-commerce,Data Analyst,3,8.8,TensorFlow,0
Pune,E-commerce,ML Engineer,7,23.46,PyTorch,1
Delhi,E-commerce,Data Analyst,0,4.16,PyTorch,1
Pune,Healthcare,AI Engineer,8,21.09,Scikit-learn,0
Delhi,EdTech,AI Researcher,4,18.96,PyTorch,0
Pune,IT,Data Scientist,11,25.85,AWS AI,1
Bangalore,Manufacturing,ML Engineer,9,24.09,TensorFlow,0
Pune,IT,AI Researcher,2,15.99,AWS AI,0
Mumbai,E-commerce,Data Scientist,4,11.02,ChatGPT,1
Delhi,Healthcare,ML Engineer,8,25.48,ChatGPT,1
Pune,E-commerce,AI Researcher,4,19.77,Azure AI,1
Mumbai,IT,AI Researcher,1,9.58,PyTorch,1
Mumbai,EdTech,ML Engineer,5,15.43,TensorFlow,1
Pune,Healthcare,AI Researcher,8,27.27,ChatGPT,0
Chennai,EdTech,ML Engineer,0,4.51,ChatGPT,1
Delhi,Finance,AI Engineer,4,10.89,Scikit-learn,0
Delhi,IT,AI Engineer,5,18.43,PyTorch,0
Mumbai,EdTech,AI Engineer,4,15.28,Azure AI,0
Hyderabad,E-commerce,ML Engineer,3,12.63,TensorFlow,1
Hyderabad,IT,Data Scientist,9,22.98,PyTorch,0
Bangalore,Manufacturing,AI Researcher,5,22.81,AWS AI,1
Bangalore,Finance,ML Engineer,3,14.46,ChatGPT,0
Delhi,Finance,Data Analyst,5,15.78,AWS AI,1
Mumbai,EdTech,AI Researcher,8,24.38,Azure AI,1
Delhi,IT,Data Analyst,0,5.82,Scikit-learn,0
Hyderabad,IT,ML Engineer,0,10.43,TensorFlow,0
Bangalore,E-commerce,ML Engineer,7,22.35,TensorFlow,1
Mumbai,EdTech,AI Engineer,4,11.76,Scikit-learn,1
Hyderabad,Manufacturing,AI Researcher,3,14.6,Scikit-learn,1
Mumbai,E-commerce,AI Engineer,11,26.58,ChatGPT,1
Mumbai,Manufacturing,AI Researcher,9,29.08,Scikit-learn,0
Delhi,Healthcare,ML Engineer,0,6.16,ChatGPT,1
Chennai,E-commerce,ML Engineer,8,25.23,Azure AI,0
Pune,EdTech,AI Researcher,6,24.28,PyTorch,0
Chennai,Finance,Data Scientist,11,31.93,AWS AI,1
Hyderabad,IT,AI Researcher,11,31.78,TensorFlow,1
Pune,E-commerce,Data Scientist,9,25.04,PyTorch,0
Delhi,EdTech,AI Researcher,10,30.42,AWS AI,0
Chennai,IT,Data Analyst,9,23.1,PyTorch,1
Delhi,Healthcare,Data Scientist,10,24.61,PyTorch,0
Bangalore,E-commerce,ML Engineer,2,13.02,Scikit-learn,0
Bangalore,Healthcare,Data Analyst,2,7.77,Azure AI,1
Pune,E-commerce,Data Analyst,1,4.86,TensorFlow,1
Chennai,Manufacturing,ML Engineer,9,29.27,Scikit-learn,0
Delhi,Manufacturing,Data Scientist,6,19.39,PyTorch,1
Hyderabad,Manufacturing,ML Engineer,11,31.68,AWS AI,1
Hyderabad,Healthcare,AI Researcher,11,35.26,TensorFlow,1
Mumbai,Healthcare,AI Researcher,4,16.29,ChatGPT,0
Mumbai,EdTech,Data Scientist,8,22.0,PyTorch,1
Bangalore,E-commerce,AI Engineer,10,26.32,ChatGPT,1
Mumbai,Finance,ML Engineer,10,29.74,ChatGPT,0
Chennai,Finance,AI Researcher,9,28.65,ChatGPT,0
Delhi,EdTech,AI Researcher,9,28.45,TensorFlow,0
Bangalore,E-commerce,Data Analyst,3,12.11,PyTorch,1
Chennai,Healthcare,Data Analyst,1,6.79,Scikit-learn,0
Pune,Finance,AI Engineer,6,14.64,Scikit-learn,0
Pune,IT,Data Analyst,11,30.49,TensorFlow,1
Pune,IT,Data Analyst,8,22.33,AWS AI,1
Delhi,Finance,Data Scientist,7,21.22,AWS AI,1
Delhi,IT,AI Researcher,6,23.13,ChatGPT,0
Pune,EdTech,AI Researcher,5,17.63,AWS AI,0
Hyderabad,E-commerce,AI Researcher,0,11.29,PyTorch,1
Chennai,EdTech,Data Analyst,1,7.06,PyTorch,0
Chennai,IT,AI Researcher,2,13.41,Azure AI,1
Hyderabad,IT,AI Researcher,3,16.26,Azure AI,1
Chennai,Manufacturing,AI Researcher,11,33.77,PyTorch,1
Mumbai,E-commerce,Data Analyst,7,18.69,AWS AI,0
Chennai,Healthcare,Data Scientist,7,19.06,Azure AI,1
Mumbai,Finance,Data Analyst,2,10.94,ChatGPT,0
Bangalore,E-commerce,Data Analyst,4,10.41,Azure AI,1
Hyderabad,Healthcare,AI Researcher,8,29.2,Azure AI,1
Chennai,EdTech,AI Engineer,4,12.21,AWS AI,1
Delhi,Healthcare,ML Engineer,11,24.78,PyTorch,1
Pune,Finance,Data Analyst,5,15.49,TensorFlow,1
Hyderabad,IT,ML Engineer,7,21.27,AWS AI,1
Delhi,IT,Data Scientist,4,13.55,Scikit-learn,0
Hyderabad,Finance,Data Scientist,6,17.13,PyTorch,1
Pune,Finance,AI Engineer,4,12.45,Azure AI,1
Chennai,Manufacturing,Data Analyst,3,11.0,AWS AI,0
Delhi,IT,AI Engineer,4,12.38,Scikit-learn,1
Chennai,EdTech,ML Engineer,9,30.27,ChatGPT,0
Hyderabad,EdTech,Data Scientist,2,11.32,AWS AI,1
Chennai,IT,AI Engineer,7,19.53,TensorFlow,1
Pune,IT,Data Analyst,11,25.7,Scikit-learn,0
Delhi,E-commerce,AI Researcher,3,15.72,Scikit-learn,1
Chennai,EdTech,ML Engineer,0,3.89,AWS AI,1
Pune,E-commerce,AI Researcher,8,25.86,Scikit-learn,0
Pune,Healthcare,AI Researcher,6,21.43,ChatGPT,1
Bangalore,EdTech,ML Engineer,4,12.67,TensorFlow,0
Chennai,Finance,Data Analyst,6,13.0,Azure AI,1
Mumbai,IT,AI Researcher,5,17.47,ChatGPT,0
Mumbai,Healthcare,AI Researcher,10,33.25,Azure AI,1
Mumbai,E-commerce,ML Engineer,10,33.27,PyTorch,0
Pune,EdTech,AI Engineer,5,15.12,PyTorch,1
Bangalore,Healthcare,Data Scientist,5,15.31,ChatGPT,1
Mumbai,E-commerce,Data Scientist,2,10.79,PyTorch,1
Chennai,Manufacturing,Data Analyst,3,8.88,Azure AI,0
Pune,EdTech,AI Engineer,11,28.25,PyTorch,1
Hyderabad,Manufacturing,ML Engineer,2,10.24,Azure AI,1
Hyderabad,Finance,ML Engineer,9,24.36,TensorFlow,1
Pune,Healthcare,AI Engineer,5,11.57,TensorFlow,0
Bangalore,IT,Data Scientist,8,22.65,AWS AI,0
Chennai,E-commerce,Data Analyst,3,8.99,ChatGPT,1
Chennai,EdTech,Data Analyst,7,19.25,Azure AI,1
Pune,Healthcare,AI Engineer,9,21.02,ChatGPT,1
Pune,EdTech,ML Engineer,0,12.48,ChatGPT,1
Chennai,Manufacturing,AI Engineer,1,5.02,AWS AI,1
Hyderabad,EdTech,AI Researcher,0,9.71,ChatGPT,0
Mumbai,Healthcare,ML Engineer,1,8.12,TensorFlow,1
Mumbai,E-commerce,Data Analyst,11,25.91,PyTorch,1
Chennai,EdTech,Data Analyst,2,8.45,ChatGPT,0
Mumbai,E-commerce,AI Engineer,3,10.4,Scikit-learn,0
Mumbai,Manufacturing,ML Engineer,10,27.22,PyTorch,0
Chennai,IT,Data Scientist,5,17.96,Azure AI,0
Pune,Finance,ML Engineer,7,20.61,Scikit-learn,1
Pune,E-commerce,AI Engineer,0,5.25,Scikit-learn,1
Chennai,Healthcare,ML Engineer,1,8.05,TensorFlow,0
Hyderabad,IT,AI Researcher,7,20.96,Scikit-learn,1
Pune,EdTech,AI Engineer,1,3.9,AWS AI,1
Mumbai,E-commerce,ML Engineer,3,15.87,Azure AI,1
Chennai,IT,ML Engineer,8,24.76,ChatGPT,1
Chennai,Manufacturing,Data Analyst,9,25.05,ChatGPT,1
Delhi,E-commerce,AI Engineer,7,18.61,Azure AI,0
Bangalore,Manufacturing,ML Engineer,4,17.33,PyTorch,1
Hyderabad,Healthcare,AI Researcher,1,10.44,Scikit-learn,1
Hyderabad,IT,Data Analyst,11,26.47,Azure AI,1
Delhi,E-commerce,Data Scientist,8,17.21,AWS AI,1
Pune,Finance,AI Engineer,10,32.09,PyTorch,1
Mumbai,EdTech,AI Engineer,7,18.61,TensorFlow,0
Pune,E-commerce,Data Scientist,6,18.79,AWS AI,0
Bangalore,E-commerce,Data Analyst,3,12.19,Scikit-learn,1
Delhi,IT,Data Analyst,8,20.43,Azure AI,0
Delhi,E-commerce,ML Engineer,6,20.91,PyTorch,0
Pune,Finance,Data Analyst,8,20.27,Scikit-learn,1
Hyderabad,E-commerce,Data Analyst,0,6.85,AWS AI,0
Mumbai,Finance,Data Analyst,7,17.96,Scikit-learn,0
Bangalore,Finance,AI Researcher,3,17.9,Azure AI,1
Hyderabad,Manufacturing,Data Scientist,9,25.23,Azure AI,1
Hyderabad,E-commerce,AI Researcher,1,13.39,AWS AI,1
Delhi,IT,Data Scientist,9,22.3,PyTorch,1
Pune,E-commerce,ML Engineer,10,27.61,AWS AI,1
Pune,EdTech,Data Analyst,6,18.2,ChatGPT,1
Delhi,IT,AI Researcher,6,24.82,TensorFlow,1
Bangalore,IT,AI Engineer,7,19.07,Scikit-learn,0
Chennai,Finance,AI Researcher,5,19.45,Scikit-learn,1
Delhi,IT,Data Analyst,6,15.07,Scikit-learn,0
Pune,Healthcare,Data Analyst,9,18.62,Scikit-learn,1
Pune,E-commerce,Data Scientist,0,3.0,AWS AI,1
Pune,IT,AI Researcher,8,26.49,ChatGPT,0
Mumbai,EdTech,Data Analyst,9,23.55,TensorFlow,0
Bangalore,Healthcare,AI Researcher,11,32.18,Scikit-learn,1
Bangalore,EdTech,ML Engineer,2,14.77,TensorFlow,1
Pune,Healthcare,AI Engineer,5,14.41,TensorFlow,1
Hyderabad,Healthcare,AI Researcher,3,15.07,Azure AI,1
Mumbai,Finance,Data Scientist,5,16.17,TensorFlow,0
Bangalore,Healthcare,AI Researcher,5,21.41,PyTorch,1
Mumbai,Manufacturing,AI Engineer,3,12.13,Azure AI,1
Pune,Manufacturing,ML Engineer,11,30.35,ChatGPT,1
Bangalore,IT,ML Engineer,5,15.86,Scikit-learn,1
Delhi,Finance,AI Researcher,9,30.07,ChatGPT,1
Hyderabad,EdTech,ML Engineer,1,10.87,TensorFlow,1
Chennai,Finance,AI Engineer,7,20.6,TensorFlow,1
Chennai,EdTech,ML Engineer,11,29.0,TensorFlow,1
Pune,IT,ML Engineer,4,18.23,TensorFlow,1
Pune,E-commerce,Data Analyst,8,23.43,TensorFlow,1
Bangalore,Healthcare,Data Analyst,3,12.07,PyTorch,0
Bangalore,Finance,AI Researcher,0,9.18,TensorFlow,0
Bangalore,Healthcare,AI Engineer,6,15.9,TensorFlow,1
Hyderabad,EdTech,ML Engineer,1,10.03,Azure AI,1
Hyderabad,IT,ML Engineer,5,14.8,ChatGPT,1
Hyderabad,Finance,ML Engineer,11,31.07,Scikit-learn,0
Mumbai,E-commerce,AI Researcher,6,18.66,PyTorch,1
Delhi,Manufacturing,Data Analyst,4,13.68,TensorFlow,1
Bangalore,Finance,ML Engineer,3,13.95,TensorFlow,1
Bangalore,EdTech,Data Analyst,0,3.39,ChatGPT,1
Pune,EdTech,ML Engineer,1,13.35,Azure AI,1
Delhi,E-commerce,ML Engineer,9,25.96,TensorFlow,1
Mumbai,Healthcare,AI Researcher,4,20.25,TensorFlow,0
Pune,EdTech,ML Engineer,10,22.81,TensorFlow,1
Delhi,E-commerce,AI Researcher,3,15.81,Azure AI,1
Mumbai,E-commerce,Data Analyst,10,21.38,ChatGPT,0
Bangalore,E-commerce,ML Engineer,4,14.83,Scikit-learn,1
Bangalore,Finance,AI Researcher,3,15.05,AWS AI,1
Bangalore,E-commerce,ML Engineer,5,15.32,Azure AI,0
Bangalore,Healthcare,AI Researcher,10,30.69,ChatGPT,1
Bangalore,Healthcare,Data Analyst,10,26.83,Azure AI,1
Pune,Finance,ML Engineer,9,24.52,AWS AI,1
Hyderabad,E-commerce,Data Scientist,8,20.23,Scikit-learn,1
Chennai,E-commerce,Data Analyst,7,19.44,ChatGPT,1
Chennai,Healthcare,Data Analyst,0,7.06,PyTorch,1
Hyderabad,IT,AI Engineer,11,24.79,ChatGPT,0
Hyderabad,Manufacturing,AI Researcher,7,23.86,Azure AI,1
Hyderabad,E-commerce,Data Analyst,7,21.07,TensorFlow,0
Hyderabad,E-commerce,AI Researcher,8,24.39,Azure AI,1
Pune,EdTech,AI Engineer,5,17.82,Azure AI,0
Chennai,Finance,ML Engineer,7,21.38,AWS AI,1
Chennai,Finance,ML Engineer,9,26.66,Azure AI,0
Bangalore,Manufacturing,ML Engineer,7,23.83,ChatGPT,1
Pune,Finance,AI Engineer,7,20.22,Scikit-learn,1
Mumbai,Manufacturing,Data Analyst,7,18.34,AWS AI,1
Bangalore,Healthcare,Data Scientist,0,4.63,Scikit-learn,1
Chennai,Finance,AI Researcher,1,15.72,Scikit-learn,1
Hyderabad,Healthcare,AI Researcher,0,8.97,ChatGPT,1
Bangalore,E-commerce,ML Engineer,0,7.93,TensorFlow,1
Bangalore,IT,AI Researcher,3,13.93,ChatGPT,1
Delhi,Healthcare,ML Engineer,0,7.84,Azure AI,1
Hyderabad,EdTech,Data Scientist,2,4.77,PyTorch,1
Delhi,Healthcare,Data Analyst,10,24.98,PyTorch,1
Hyderabad,E-commerce,ML Engineer,11,32.05,AWS AI,0
Pune,EdTech,Data Analyst,7,20.62,PyTorch,0
Pune,IT,ML Engineer,9,26.68,AWS AI,1
Chennai,Finance,Data Scientist,9,23.72,PyTorch,1
Hyderabad,Finance,AI Researcher,7,21.6,TensorFlow,1
Chennai,E-commerce,ML Engineer,9,25.15,PyTorch,0
Mumbai,EdTech,Data Analyst,4,10.79,AWS AI,1
Pune,Healthcare,ML Engineer,4,15.12,AWS AI,1
Hyderabad,EdTech,AI Engineer,1,7.92,TensorFlow,0
Mumbai,IT,AI Researcher,4,19.78,Scikit-learn,1
Bangalore,Finance,Data Analyst,4,14.73,TensorFlow,1
Mumbai,Healthcare,Data Analyst,8,19.34,ChatGPT,1
Bangalore,E-commerce,Data Scientist,5,14.87,Azure AI,0
Chennai,EdTech,AI Engineer,3,12.69,Azure AI,1
Hyderabad,EdTech,AI Engineer,5,16.04,PyTorch,0
Chennai,Manufacturing,AI Researcher,1,10.77,TensorFlow,1
Pune,IT,Data Analyst,8,19.75,TensorFlow,1
Delhi,Finance,Data Scientist,8,21.46,Scikit-learn,1
Delhi,Finance,AI Researcher,2,13.81,ChatGPT,0
Pune,Finance,AI Engineer,8,21.52,TensorFlow,0
Hyderabad,Healthcare,ML Engineer,7,24.04,AWS AI,0
Mumbai,Manufacturing,ML Engineer,11,31.17,PyTorch,0
Hyderabad,Healthcare,Data Scientist,0,4.86,AWS AI,1
Pune,Healthcare,ML Engineer,1,9.7,PyTorch,0
Delhi,Healthcare,Data Analyst,10,24.25,AWS AI,1
Hyderabad,IT,AI Engineer,8,20.49,Scikit-learn,0
Mumbai,IT,ML Engineer,5,16.73,PyTorch,1
Hyderabad,Healthcare,AI Engineer,1,5.75,TensorFlow,1
Bangalore,Healthcare,Data Scientist,6,13.99,Scikit-learn,1
Pune,Manufacturing,Data Scientist,1,6.03,TensorFlow,1
Hyderabad,Healthcare,ML Engineer,0,9.13,ChatGPT,1
Chennai,EdTech,AI Researcher,9,26.91,ChatGPT,1
Pune,Healthcare,AI Researcher,2,16.33,Azure AI,0
Hyderabad,Finance,Data Scientist,9,21.3,Azure AI,0
Hyderabad,Finance,Data Scientist,1,6.66,Scikit-learn,1
Delhi,IT,AI Researcher,2,12.07,Scikit-learn,1
Mumbai,Finance,Data Scientist,3,9.58,AWS AI,1
Chennai,EdTech,AI Engineer,3,8.58,AWS AI,0
Pune,Healthcare,ML Engineer,6,19.63,Azure AI,0
Bangalore,Finance,Data Analyst,1,7.67,TensorFlow,0
Bangalore,EdTech,AI Engineer,10,25.93,TensorFlow,1
Pune,EdTech,ML Engineer,1,12.45,ChatGPT,1
Pune,Manufacturing,ML Engineer,8,25.77,PyTorch,0
Delhi,Manufacturing,ML Engineer,11,32.2,TensorFlow,1
Chennai,EdTech,Data Scientist,1,7.92,Scikit-learn,1
Chennai,Manufacturing,ML Engineer,5,20.48,ChatGPT,1
Bangalore,E-commerce,AI Engineer,11,27.61,Azure AI,1
Delhi,EdTech,AI Researcher,2,9.1,ChatGPT,1
Bangalore,EdTech,AI Researcher,0,12.19,ChatGPT,0
Pune,E-commerce,Data Scientist,0,5.95,Scikit-learn,1
Bangalore,EdTech,AI Researcher,4,20.03,Azure AI,1
Pune,IT,Data Scientist,4,10.66,TensorFlow,1
Delhi,Healthcare,Data Analyst,2,7.05,PyTorch,1
Pune,Manufacturing,ML Engineer,8,25.81,TensorFlow,0
Bangalore,Manufacturing,Data Scientist,9,19.08,TensorFlow,0
Bangalore,E-commerce,AI Engineer,7,20.16,ChatGPT,0
Hyderabad,EdTech,Data Scientist,8,21.53,AWS AI,0
Hyderabad,Manufacturing,Data Analyst,10,25.13,AWS AI,1
Bangalore,Healthcare,ML Engineer,0,7.68,ChatGPT,0
Chennai,IT,AI Researcher,4,17.56,AWS AI,1
Hyderabad,E-commerce,Data Analyst,3,10.24,Azure AI,1
Delhi,Finance,ML Engineer,0,4.91,ChatGPT,0
Chennai,IT,ML Engineer,5,15.99,ChatGPT,1
Delhi,Healthcare,AI Engineer,6,19.44,Scikit-learn,1
Bangalore,Manufacturing,Data Analyst,11,28.52,AWS AI,1
Delhi,Finance,AI Engineer,0,6.53,Azure AI,1
Bangalore,Healthcare,ML Engineer,9,26.97,TensorFlow,1
Mumbai,Manufacturing,AI Researcher,11,31.4,PyTorch,1
Hyderabad,EdTech,ML Engineer,11,29.35,Azure AI,0
Chennai,Manufacturing,ML Engineer,5,19.47,AWS AI,1
Delhi,IT,AI Engineer,4,11.19,Azure AI,0
Chennai,Healthcare,Data Analyst,7,14.39,TensorFlow,1
Hyderabad,IT,Data Scientist,6,16.76,TensorFlow,1
Mumbai,IT,AI Researcher,8,26.7,ChatGPT,1
Bangalore,E-commerce,Data Scientist,1,7.84,ChatGPT,1
Mumbai,Manufacturing,Data Scientist,10,24.01,ChatGPT,1
Delhi,IT,Data Analyst,6,16.23,TensorFlow,1
Hyderabad,E-commerce,Data Analyst,8,16.1,ChatGPT,1
Mumbai,EdTech,Data Scientist,1,4.32,Azure AI,1
